Year,Show_name,Potential_Gross,Difference,Average_ticket,Seats_Sold,Seats_in_theater,Previews,%cap,diff_cap
04-11-2018,American Son,888864,-89014,84.37,4999,774,1,80.73,10.07
04-11-2018,Anastasia,1093588,126959.61,92.02,8108,1143,8,88.67,11.85
04-11-2018,Beautiful: The Carole King Musical,1106908,-77349.81,92.05,7237,1026,8,88.17,-1.34
04-11-2018,Bernhardt/Hamlet,615040,27997.4,80.66,4625,736,8,78.55,-0.2
04-11-2018,Chicago,967724,-49873.8,90.16,8011,1080,8,92.72,-4.68
04-11-2018,Come From Away,1154784,-84714.8,120.56,8492,1046,8,101.48,-0.48
04-11-2018,Dear Evan Hansen,1352224,-96847.07,176.43,7980,984,8,101.37,0.19
04-11-2018,Frozen,1829134,-254767.1,105.18,12353,1684,8,91.69,-3.95
04-11-2018,Hamilton,2638974,-120940,263.15,10734,1321,8,101.57,-0.03
04-11-2018,Harry Potter and the Cursed Child,1988464,-5824,158.37,12976,1622,8,100,0
04-11-2018,Head Over Heels,883552,-19824.25,62.85,2956,963,8,38.37,-6.17
04-11-2018,King Kong,1166006,-99345.75,68.13,9906,1738,0,94.99,2.18
04-11-2018,Kinky Boots,1132474,-64570,94.51,6602,1424,7,66.23,1.23
04-11-2018,Mean Girls,1328576,5148.5,131.08,9509,1225,8,97.03,0.05
04-11-2018,Mike Birbiglia's The New One,900434,67492.6,38.78,4941,1073,0,57.56,-2.58
04-11-2018,My Fair Lady,1396120,-202467.5,128.95,7615,1069,8,89.04,-4.66
04-11-2018,Once On This Island,792176,-43054.7,71.63,5010,696,8,89.98,7.08
04-11-2018,Pretty Woman: The Musical,1365328,-122987.1,121.54,8766,1168,8,93.81,-3.09
04-11-2018,School of Rock – The Musical,1443688,-38772.5,82.99,7998,1523,8,65.64,-2.49
04-11-2018,Springsteen On Broadway,2384275,486885,511.58,4740,948,5,100,0
04-11-2018,Summer: The Donna Summer Musical,1455668,-28535,88.18,6463,1470,8,54.96,-3.21
04-11-2018,The Band's Visit,1031928,-123954.62,103.9,7262,1039,8,87.37,-7.1
04-11-2018,The Book of Mormon,1190502,-34217.5,127.81,8614,1047,8,102.84,-0.74
04-11-2018,The Cher Show,559200,0,123.35,4017,1380,0,97.03,0
04-11-2018,The Ferryman,995712,17473.98,119.61,7691,1019,8,94.34,-2.37
04-11-2018,The Lifespan of a Fact,1079264,-100992.8,131.71,6713,1004,8,83.58,-9.49
04-11-2018,The Lion King,1968880,-13075,154.44,13537,1696,8,99.77,0.21
04-11-2018,The Nap,646488,1972.4,48.8,3610,643,8,70.18,2.18
04-11-2018,The Phantom of the Opera,1361632,-72645.96,85.33,10906,1605,8,84.94,-3.14
04-11-2018,The Play That Goes Wrong,677688,-61844,57.21,3959,854,8,57.95,-11.49
04-11-2018,The Prom,903451,-27471.85,48.79,6484,1016,0,91.17,1.39
04-11-2018,The Waverly Gallery,772352,28932.6,82.95,5445,787,8,86.48,-12.79
04-11-2018,To Kill A Mockingbird,526587,0,120.43,4321,1437,0,100.23,0
04-11-2018,Torch Song,648712,-1120,48.63,4387,585,5,93.74,7.03
04-11-2018,Waitress,1019480,-94670,92.75,5778,1045,8,69.11,-6.67
04-11-2018,Wicked,1779845,130984,124.08,13508,1807,8,93.44,0.32
11-11-2018,Aladdin,1523321,91016.5,100.31,13454,1727,8,97.38,1.72
11-11-2018,American Son,888864,223611.8,120.76,5344,774,8,86.3,5.57
11-11-2018,Anastasia,1093588,14621.68,97.28,7820,1143,8,85.52,-3.15
11-11-2018,Beautiful: The Carole King Musical,1106908,95576.31,106.78,7134,1026,8,86.92,-1.25
11-11-2018,Bernhardt/Hamlet,615040,49287.7,87.09,4849,736,8,82.35,3.8
11-11-2018,Chicago,967724,21862.1,90.3,8241,1080,8,95.38,2.66
11-11-2018,Come From Away,1154784,31672.4,124.58,8472,1046,8,101.24,-0.24
11-11-2018,Dear Evan Hansen,1352224,115218.68,190.43,7998,984,8,101.6,0.23
11-11-2018,Frozen,1829134,406812.9,131.95,12930,1684,8,95.98,4.29
11-11-2018,Hamilton,2630724,119276,274.24,10735,1321,8,101.58,0.01
11-11-2018,Harry Potter and the Cursed Child,1988464,54239,162.55,12976,1622,8,100,0
11-11-2018,Head Over Heels,883552,48208,67.41,3471,963,8,45.05,6.68
11-11-2018,King Kong,1542898,240866.16,69.02,13269,1738,4,95.43,0.44
11-11-2018,Kinky Boots,1294256,175335.55,91.45,8740,1424,8,76.72,10.49
11-11-2018,Mean Girls,1328576,145231.3,143.55,9695,1225,8,98.93,1.9
11-11-2018,Mike Birbiglia's The New One,784171,-13476.5,26.9,6623,1073,1,88.18,30.62
11-11-2018,My Fair Lady,1396120,160827.5,141.49,8077,1069,8,94.45,5.41
11-11-2018,Network,281918,0,144.02,2036,1017,0,100.1,0
11-11-2018,Once On This Island,792176,70929.12,85.45,5030,696,8,90.34,0.36
11-11-2018,Pretty Woman: The Musical,1365328,91248.7,133.27,8679,1168,8,92.88,-0.93
11-11-2018,School of Rock – The Musical,1443688,172316.4,87.49,9556,1523,8,78.43,12.79
11-11-2018,Springsteen On Broadway,1907420,-489710,510.33,3792,948,4,100,0
11-11-2018,Summer: The Donna Summer Musical,1455668,116612,93.59,7335,1470,8,62.37,7.41
11-11-2018,The Band's Visit,1024568,32813.1,108.89,7231,1039,8,86.99,-0.38
11-11-2018,The Book of Mormon,1190502,74391,135.02,8705,1047,8,103.93,1.09
11-11-2018,The Cher Show,1304800,570504,115.92,9196,1380,0,95.2,-1.83
11-11-2018,The Ferryman,1180720,82064.9,136.98,7315,1019,8,89.73,-4.61
11-11-2018,The Lifespan of a Fact,1079264,82266.2,130.99,7378,1004,8,91.86,8.28
11-11-2018,The Lion King,1955494,-8208,153.81,13539,1696,8,99.79,0.02
11-11-2018,The Nap,646488,14881.8,46.31,4126,643,8,80.21,10.03
11-11-2018,The Phantom of the Opera,1361632,-8296.58,89.18,10343,1605,8,80.55,-4.39
11-11-2018,The Play That Goes Wrong,677688,99973,63.44,5146,854,8,75.32,17.37
11-11-2018,The Prom,802842,6699.4,55.75,5795,1016,0,95.06,3.89
11-11-2018,The Waverly Gallery,772352,40252.5,90.66,5426,787,8,86.18,-0.3
11-11-2018,To Kill A Mockingbird,1213193,609805.7,112.14,10078,1437,0,100.19,-0.04
11-11-2018,Torch Song,648712,77242,71.19,4082,585,8,87.22,-6.52
11-11-2018,Waitress,1019480,147903.5,100.59,6798,1045,8,81.32,12.21
11-11-2018,Wicked,1779845,94594,121.27,14601,1867,8,97.78,4.34
18-11-2018,Aladdin,1484860,-20617.1,100.84,13179,1727,8,95.39,-1.99
18-11-2018,American Son,888864,-46601.5,120.16,4983,774,8,80.47,-5.83
18-11-2018,Anastasia,1093588,-156781.8,89.94,6715,1143,8,73.44,-12.08
18-11-2018,Beautiful: The Carole King Musical,1106908,-128568.41,104.88,6037,1026,8,73.55,-13.37
18-11-2018,Bernhardt/Hamlet,615040,-60789.9,66.84,5409,736,8,91.86,9.51
18-11-2018,Chicago,967724,-74971.05,86.29,7755,1080,8,89.76,-5.62
18-11-2018,Come From Away,1154784,82277.6,133.69,8510,1046,8,101.7,0.46
18-11-2018,Dear Evan Hansen,1352224,-30867.38,186.86,7986,984,8,101.45,-0.15
18-11-2018,Frozen,1829134,-66296.7,128.96,12715,1684,8,94.38,-1.6
18-11-2018,Hamilton,2630724,-9865,273.29,10736,1321,8,101.59,0.01
18-11-2018,Harry Potter and the Cursed Child,1988464,-13793,161.48,12976,1622,8,100,0
18-11-2018,Head Over Heels,883552,-51521,61.13,2985,963,8,38.75,-6.3
18-11-2018,King Kong,1560563,102760.34,91.24,11164,1738,8,80.29,-15.14
18-11-2018,Kinky Boots,1294256,-215801.05,87.21,6691,1424,8,58.73,-17.99
18-11-2018,Mean Girls,1328576,-104096.95,138.51,9296,1225,8,94.86,-4.07
18-11-2018,Mike Birbiglia's The New One,982794,105349,50.36,5629,1073,8,65.58,-22.6
18-11-2018,My Fair Lady,1396120,-98031.08,141.03,7408,1069,8,86.62,-7.83
18-11-2018,Network,954335,701700,141.59,7027,1015,0,98.9,-1.2
18-11-2018,Once On This Island,792176,-50349.42,85.06,4461,696,8,80.12,-10.22
18-11-2018,Pretty Woman: The Musical,1365328,-52392.8,130.1,8488,1168,8,90.84,-2.04
18-11-2018,School of Rock – The Musical,1443688,-144029.9,87.36,7922,1523,8,65.02,-13.41
18-11-2018,Springsteen On Broadway,2384275,488530,511.33,4740,948,5,100,0
18-11-2018,Summer: The Donna Summer Musical,1455668,-155354,91.28,5819,1470,8,49.48,-12.89
18-11-2018,The Band's Visit,1024568,-53094.74,104.91,6999,1039,8,84.2,-2.79
18-11-2018,The Book of Mormon,1190502,-64954,129.75,8558,1047,8,102.17,-1.76
18-11-2018,The Cher Show,1491200,81514,112.52,10198,1380,0,92.37,-2.83
18-11-2018,The Ferryman,1180720,-1263.9,137.75,7265,1019,8,89.12,-0.61
18-11-2018,The Lifespan of a Fact,1079264,-92487.3,127.28,6866,1004,8,85.48,-6.38
18-11-2018,The Lion King,2054443,-45750,151.21,13469,1696,8,99.27,-0.52
18-11-2018,The Phantom of the Opera,1361632,-91412.1,87.33,9515,1605,8,74.1,-6.45
18-11-2018,The Play That Goes Wrong,677688,-75032,59.65,4215,854,8,61.69,-13.63
18-11-2018,The Prom,1064208,78761.25,56.84,7070,1013,5,87.24,-7.82
18-11-2018,The Waverly Gallery,772352,-17050,93.5,5079,787,8,80.67,-5.51
18-11-2018,To Kill A Mockingbird,1388722,161578.44,112.12,11521,1437,0,100.22,0.03
18-11-2018,Torch Song,648712,-31335.5,66.24,3914,585,8,83.63,-3.59
18-11-2018,Waitress,1019480,-143622.5,95.73,5643,1045,8,67.5,-13.82
18-11-2018,Wicked,1779845,-243190,112.82,13538,1807,8,93.65,-4.13
25-11-2018,Aladdin,2077072,526918.6,138.44,13406,1727,8,97.03,1.64
25-11-2018,American Son,888864,-59218.4,123.18,4380,774,8,70.74,-9.73
25-11-2018,Anastasia,1105421,275217.9,114.6,7671,1143,8,83.89,10.45
25-11-2018,Beautiful: The Carole King Musical,1106908,22881.91,108.87,6026,1026,8,73.42,-0.13
25-11-2018,Chicago,967724,122839.34,94.25,8403,1080,8,97.26,7.5
25-11-2018,Come From Away,1181032,251199.1,162.43,8551,1046,8,102.19,0.49
25-11-2018,Dear Evan Hansen,1365084,218013.95,213.83,7998,984,8,101.6,0.15
25-11-2018,Frozen,2233256,679237.4,175.13,13242,1684,8,98.29,3.91
25-11-2018,Hamilton,3250723,874213,354.1,10755,1321,8,101.77,0.18
25-11-2018,Harry Potter and the Cursed Child,1988464,242916,180.2,12976,1622,8,100,0
25-11-2018,Head Over Heels,883552,25758.75,58.62,3552,963,8,46.11,7.36
25-11-2018,King Kong,1620050,184698,118,10197,1738,8,73.34,-6.95
25-11-2018,Kinky Boots,1294256,198449.84,99.11,7890,1424,8,69.26,10.53
25-11-2018,Mean Girls,1328576,490688.75,182.05,9768,1225,8,99.67,4.81
25-11-2018,Mike Birbiglia's The New One,993284,32340.5,68.43,4615,1073,8,53.76,-11.82
25-11-2018,My Fair Lady,1500310,338581.7,166.29,8319,1069,8,97.28,10.66
25-11-2018,Network,1089780,274156,157.59,8053,1015,0,99.17,0.27
25-11-2018,Once On This Island,792176,79862.2,102.48,4482,696,8,80.5,0.38
25-11-2018,Pretty Woman: The Musical,1365328,760.7,141.4,7815,1168,8,83.64,-7.2
25-11-2018,School of Rock – The Musical,1640179,664028.8,109.67,12365,1523,9,90.21,25.19
25-11-2018,Springsteen On Broadway,2384275,0,511.33,4740,948,5,100,0
25-11-2018,Summer: The Donna Summer Musical,1455668,-68434.5,90.08,5137,1470,8,43.68,-5.8
25-11-2018,The Band's Visit,1031928,230451.55,127.57,7562,1039,8,90.98,6.78
25-11-2018,The Book of Mormon,1190502,225675,155.59,8587,1047,8,102.52,0.35
25-11-2018,The Cher Show,1491200,-103314,126.75,8238,1380,0,74.62,-17.75
25-11-2018,The Ferryman,1180720,-32843,137.11,7059,1019,8,86.59,-2.53
25-11-2018,The Illusionists – Magic Of The Holidays,1577192,0,130.19,7240,1638,7,63.14,0
25-11-2018,The Lifespan of a Fact,1079264,-6847.3,134.95,6425,1004,8,79.99,-5.49
25-11-2018,The Lion King,2655311,739517,206.2,13464,1696,8,99.23,-0.04
25-11-2018,The Phantom of the Opera,1361632,603930.75,121.16,11843,1605,8,92.24,18.14
25-11-2018,The Play That Goes Wrong,677954,195112.5,76.63,5827,854,8,85.29,23.6
25-11-2018,The Prom,1113250,162740.05,92.09,6131,1045,8,73.34,-13.9
25-11-2018,The Waverly Gallery,772352,-53816,79.13,5321,787,8,84.51,3.84
25-11-2018,To Kill A Mockingbird,1228703,-31705.83,124.4,10129,1437,0,100.7,0.48
25-11-2018,Torch Song,648712,-23570,54.54,4321,585,8,92.33,8.7
25-11-2018,Waitress,1019480,153047,106.44,6513,1045,8,77.91,10.41
25-11-2018,Wicked,1779845,950688,165.49,14974,1926,8,97.18,3.53
02-12-2018,Aladdin,1578834,-451912.1,104.4,13448,1727,8,97.34,0.31
02-12-2018,American Son,888864,58970.2,120.26,4977,774,8,80.38,9.64
02-12-2018,Anastasia,1093588,-226948.4,96.06,6789,1143,8,74.25,-9.64
02-12-2018,Beautiful: The Carole King Musical,1106908,133095.77,114.59,6887,1026,8,83.91,10.49
02-12-2018,Celebrity Autobiography,179476,0,31.35,1336,1638,1,81.56,0
02-12-2018,Chicago,967724,-160676.38,85.68,7368,1080,8,85.28,-11.98
02-12-2018,Come From Away,1154784,-244539.16,134.6,8502,1046,8,101.6,-0.59
02-12-2018,Dear Evan Hansen,1352224,-308858,183.45,7639,984,8,97.04,-4.56
02-12-2018,Frozen,2071580,-468567.9,141.67,13062,1684,8,96.96,-1.33
02-12-2018,Hamilton,2630724,-861130,274.54,10735,1321,8,101.58,-0.19
02-12-2018,Harry Potter and the Cursed Child,1988464,-314102.5,156,12976,1622,8,100,0
02-12-2018,Head Over Heels,883552,-47358.75,60.61,2654,963,8,34.45,-11.66
02-12-2018,King Kong,1620050,-259409,91.81,10280,1738,8,73.94,0.6
02-12-2018,Kinky Boots,1294256,-68067.2,88.6,8057,1424,8,70.73,1.47
02-12-2018,Mean Girls,1328576,-505355.7,134.21,9485,1225,8,96.79,-2.88
02-12-2018,Mike Birbiglia's The New One,982794,-68278.5,54.17,4570,1073,8,53.24,-0.52
02-12-2018,My Fair Lady,1396120,-308723.1,146.01,7360,1069,8,86.06,-11.22
02-12-2018,Network,1089780,-171313,134.93,8136,1015,0,100.2,1.03
02-12-2018,Once On This Island,792176,-98185.8,85.74,4212,696,8,75.65,-4.85
02-12-2018,Pretty Woman: The Musical,1365328,100497.6,136.79,8813,1168,8,94.32,10.68
02-12-2018,School of Rock – The Musical,1443688,-622687.4,89.06,8235,1523,8,67.59,-22.62
02-12-2018,Springsteen On Broadway,1907420,0,508.79,3792,948,4,100,0
02-12-2018,Summer: The Donna Summer Musical,1455668,48823,89.43,5720,1470,8,48.64,4.96
02-12-2018,The Band's Visit,1024568,-213255.3,104.41,7197,1039,8,86.59,-4.39
02-12-2018,The Book of Mormon,1190502,-178017,134.36,8619,1047,8,102.9,0.38
02-12-2018,The Cher Show,1491200,30917,103.52,10386,1380,0,94.08,19.46
02-12-2018,The Ferryman,1180720,13.46,137.9,7019,1019,8,86.1,-0.49
02-12-2018,The Illusionists – Magic Of The Holidays,1663048,-38543,91.44,9886,1638,8,75.44,12.3
02-12-2018,The Lifespan of a Fact,1079264,-57196.2,123.36,6565,1004,8,81.74,1.75
02-12-2018,The Lion King,2200583,-577610,162.06,13567,1696,8,99.99,0.76
02-12-2018,The Phantom of the Opera,1347562,-550985.7,90.68,9747,1605,8,75.91,-16.33
02-12-2018,The Play That Goes Wrong,677688,-163177.55,62.5,4534,854,8,66.36,-18.93
02-12-2018,The Prom,1102800,-8111.5,83.81,6640,1045,8,79.43,6.09
02-12-2018,The Waverly Gallery,772352,27559,84.03,5339,787,8,84.8,0.29
02-12-2018,To Kill A Mockingbird,1388722,75993.89,115.48,11569,1437,0,100.64,-0.06
02-12-2018,Torch Song,648712,-15220.5,72.5,3041,585,8,64.98,-27.35
02-12-2018,Waitress,1019480,-93226.1,99.95,6003,1045,8,71.81,-6.1
02-12-2018,Wicked,1779845,-603224,131.42,14266,1807,8,98.69,1.51
09-12-2018,Aladdin,1693385,48655.9,108.72,13361,1727,8,96.71,-0.63
09-12-2018,American Son,888864,2471.9,122.18,4919,774,8,79.44,-0.94
09-12-2018,Anastasia,1093588,79793.99,98.48,7433,1143,8,81.29,7.04
09-12-2018,Beautiful: The Carole King Musical,1106908,33217.84,116.04,7087,1026,8,86.34,2.43
09-12-2018,Celebrity Autobiography,179476,0,31.35,1336,1638,1,81.56,0
09-12-2018,Chicago,967724,-576.41,86.94,7255,1080,8,83.97,-1.31
09-12-2018,Come From Away,1154784,53894.21,140.76,8513,1046,8,101.73,0.13
09-12-2018,Dear Evan Hansen,1352224,95322.55,187.37,7988,984,8,101.47,4.43
09-12-2018,Frozen,2080478,115108.4,148.02,13279,1684,8,98.57,1.61
09-12-2018,Hamilton,2630724,-1193,274.45,10734,1321,8,101.57,-0.01
09-12-2018,Harry Potter and the Cursed Child,1988464,11046.5,156.85,12976,1622,8,100,0
09-12-2018,Head Over Heels,883552,48107.75,58.13,3595,963,8,46.66,12.21
09-12-2018,King Kong,1596930,120064,93.15,11422,1738,8,82.15,8.21
09-12-2018,Kinky Boots,1294256,63481.6,97.11,8005,1424,8,70.27,-0.46
09-12-2018,Mean Girls,1328576,76664.6,140.57,9601,1225,8,97.97,1.18
09-12-2018,Mike Birbiglia's The New One,982794,12173,58.38,4449,1073,8,51.83,-1.41
09-12-2018,My Fair Lady,1396120,90728,141.77,8220,1069,8,96.12,10.06
09-12-2018,Network,1089780,-137348,116.71,8229,1015,5,101.34,1.14
09-12-2018,Once On This Island,792176,52600,83.45,4958,696,8,89.04,13.39
09-12-2018,Pretty Woman: The Musical,1365328,61342.8,138.23,9165,1168,8,98.08,3.76
09-12-2018,Ruben & Clay's First Annual Christmas Carol Family Fun Pageant Spectacular Reunion Show,855680,0,27.11,3704,1458,0,50.81,0
09-12-2018,School of Rock – The Musical,1443688,78571.8,91.96,8829,1523,8,72.46,4.87
09-12-2018,Springsteen On Broadway,2384275,486380,509.64,4740,948,5,100,0
09-12-2018,Summer: The Donna Summer Musical,1455668,98413,91.12,6694,1470,8,56.92,8.28
09-12-2018,The Band's Visit,1024568,73641.04,111.08,7428,1039,8,89.36,2.77
09-12-2018,The Book of Mormon,1190502,83761,143.05,8681,1047,8,103.64,0.74
09-12-2018,The Cher Show,1491200,30065,99.82,11072,1380,8,100.29,6.21
09-12-2018,The Ferryman,1180720,34141.34,138.88,7215,1019,8,88.51,2.41
09-12-2018,The Illusionists – Magic Of The Holidays,1663048,143860,94.28,11114,1638,8,84.81,9.37
09-12-2018,The Lifespan of a Fact,1079264,-1508,122.89,6578,1004,8,81.9,0.16
09-12-2018,The Lion King,2384953,130992,173.09,13459,1696,8,99.2,-0.79
09-12-2018,The Phantom of the Opera,1347562,45067.4,90.83,10227,1605,8,79.65,3.74
09-12-2018,The Play That Goes Wrong,677688,27515.86,65.82,4723,854,8,69.13,2.77
09-12-2018,The Prom,1102800,31804.55,87.07,6756,1045,8,80.81,1.38
09-12-2018,The Waverly Gallery,756832,9657,79.87,5738,787,8,91.14,6.34
09-12-2018,To Kill A Mockingbird,1386070,-8801.78,114.42,11600,1435,0,101.05,0.41
09-12-2018,Torch Song,648712,10419.5,71.44,3232,585,8,69.06,4.08
09-12-2018,Waitress,1019480,60026.6,99.96,6603,1045,8,78.98,7.17
09-12-2018,Wicked,1779845,125698,136.4,14667,1867,8,98.23,-0.46
16-12-2018,Aladdin,1670085,-42441.3,106.67,13220,1727,8,95.69,-1.02
16-12-2018,American Son,888864,6036.72,120.06,5056,774,8,81.65,2.21
16-12-2018,Anastasia,1093588,-26367.99,100.06,7052,1143,8,77.12,-4.17
16-12-2018,Beautiful: The Carole King Musical,1106908,-81030.1,113.76,6517,1026,8,79.4,-6.94
16-12-2018,Celebrity Autobiography,150876,0,82.37,1404,1638,1,85.71,0
16-12-2018,Chicago,967724,-38683.48,86.24,6865,1080,8,79.46,-4.51
16-12-2018,Choir Boy,549633,0,44.14,3420,637,0,76.7,0
16-12-2018,Come From Away,1154784,-18282.56,138.51,8519,1046,8,101.8,0.07
16-12-2018,Dear Evan Hansen,1352224,-31123.62,183.36,7993,984,8,101.54,0.07
16-12-2018,Frozen,2071580,-36195.5,146.1,13206,1684,8,98.03,-0.54
16-12-2018,Hamilton,2630724,309673,302.6,10759,1321,8,101.81,0.24
16-12-2018,Harry Potter and the Cursed Child,1988464,14119,157.94,12976,1622,8,100,0
16-12-2018,Head Over Heels,883552,5600.5,52.14,4115,963,8,53.41,6.75
16-12-2018,King Kong,1596930,-62380.95,92.86,10785,1738,8,77.57,-4.58
16-12-2018,Kinky Boots,1294256,-78516.55,94.99,7357,1424,8,64.58,-5.69
16-12-2018,Mean Girls,1328576,14809.35,140.13,9737,1225,8,99.36,1.39
16-12-2018,Mike Birbiglia's The New One,982794,4873.5,59.07,4479,1073,8,52.18,0.35
16-12-2018,My Fair Lady,1396120,-60098.5,146.6,7539,1069,8,88.15,-7.97
16-12-2018,Network,1089780,264277,148.74,8234,1015,8,101.4,0.06
16-12-2018,Once On This Island,792176,31249.4,88.12,5050,696,8,90.7,1.66
16-12-2018,Pretty Woman: The Musical,1365328,-94636,133.35,8791,1168,8,94.08,-4
16-12-2018,Ruben & Clay's First Annual Christmas Carol Family Fun Pageant Spectacular Reunion Show,1323848,62555,36.21,4500,1458,7,38.58,-12.23
16-12-2018,School of Rock – The Musical,1443688,3741.4,92.67,8802,1523,8,72.24,-0.22
16-12-2018,Springsteen On Broadway,1895695,-520005,499.92,3792,948,4,100,0
16-12-2018,Summer: The Donna Summer Musical,1455668,-61745.5,85.86,6385,1470,8,54.29,-2.63
16-12-2018,The Band's Visit,1024568,-122721.84,100.14,7014,1039,8,84.38,-4.98
16-12-2018,The Book of Mormon,1190502,21097,145.78,8663,1047,8,103.43,-0.21
16-12-2018,The Cher Show,1491200,142498,116,10756,1380,8,97.43,-2.86
16-12-2018,The Ferryman,1180720,-50421.86,134.33,7084,1019,8,86.9,-1.61
16-12-2018,The Illusionists – Magic Of The Holidays,1663048,48285,102.61,10683,1638,8,81.52,-3.29
16-12-2018,The Lifespan of a Fact,1079264,-17912.5,119.4,6620,1004,8,82.42,0.52
16-12-2018,The Lion King,2375421,24221,174.62,13480,1696,8,99.35,0.15
16-12-2018,The Phantom of the Opera,1347562,17079.8,94.74,9985,1605,8,77.76,-1.89
16-12-2018,The Play That Goes Wrong,677688,14108.18,64.37,5049,854,8,73.9,4.77
16-12-2018,The Prom,1102800,11752.65,91.51,6557,1045,8,78.43,-2.38
16-12-2018,The Waverly Gallery,756832,-38119.5,74.92,5608,787,8,89.07,-2.07
16-12-2018,To Kill A Mockingbird,1386070,-152276.9,101.06,11626,1435,4,101.27,0.22
16-12-2018,Torch Song,648712,8540.5,75.53,3170,585,8,67.74,-1.32
16-12-2018,Waitress,1019480,-66835.3,95.65,6202,1045,8,74.19,-4.79
16-12-2018,Wicked,1779845,44562,137.56,14867,1867,8,99.56,1.33
23-12-2018,Aladdin,2002834,342280.9,129,13585,1727,8,98.33,2.64
23-12-2018,American Son,888864,-51948.96,119.76,4635,774,8,74.85,-6.8
23-12-2018,Anastasia,1093588,148630.3,108.32,7886,1143,8,86.24,9.12
23-12-2018,Beautiful: The Carole King Musical,968544.5,-145109,109.54,5443,1026,7,75.79,-3.61
23-12-2018,Celebrity Autobiography,150876,-49794,47.59,1384,1638,1,84.49,-1.22
23-12-2018,Chicago,867194.5,32355.09,102.21,6109,1080,7,80.81,1.35
23-12-2018,Choir Boy,628152,21509,41.19,4187,637,0,82.16,5.46
23-12-2018,Come From Away,1023560,-111597.3,143.01,7471,1046,7,102.03,0.23
23-12-2018,Dear Evan Hansen,1352224,177400.97,205.6,7991,984,8,101.51,-0.03
23-12-2018,Frozen,2122506,180219.5,158.41,13317,1684,8,98.85,0.82
23-12-2018,Hamilton,3133273,357209,335.92,10755,1321,8,101.77,-0.04
23-12-2018,Harry Potter and the Cursed Child,1988464,179214,171.75,12976,1622,8,100,0
23-12-2018,Head Over Heels,883552,-7621.5,56.61,3656,963,8,47.46,-5.95
23-12-2018,King Kong,1596930,112740.95,100.61,11075,1738,8,79.65,2.08
23-12-2018,Kinky Boots,1132474,-29170.55,100.36,6673,1424,7,66.94,2.36
23-12-2018,Mean Girls,1328576,225402.5,161.47,9846,1225,8,100.47,1.11
23-12-2018,Mike Birbiglia's The New One,982794,58759.54,71.38,4530,1073,8,52.77,0.59
23-12-2018,My Fair Lady,1458634,802,152.33,7261,1069,8,84.9,-3.25
23-12-2018,Network,1089780,-13647.65,149.86,8081,1015,8,99.52,-1.88
